block_time,token_id,original_amount
2021-06-12 23:33:00,78000597,3.0
2021-06-12 23:23:00,78000109,1.4
2021-06-12 23:12:00,78000789,0.85
2021-06-12 23:04:00,78000171,1.2
2021-06-12 23:00:00,78000433,1.5
2021-06-12 22:49:00,78000668,0.88
2021-06-12 22:45:00,78000135,5.0
2021-06-12 22:39:00,78000478,1.5
2021-06-12 22:35:00,78000890,0.888
2021-06-12 22:23:00,78000189,0.97
2021-06-12 22:22:00,78000787,0.88
2021-06-12 22:16:00,78000344,3.34
2021-06-12 21:42:00,78000821,1.44
2021-06-12 21:17:00,78000843,0.7
2021-06-12 21:16:00,78000304,1.1
2021-06-12 21:10:00,78000013,0.65
2021-06-12 21:07:00,78000599,1.25
2021-06-12 20:48:00,78000878,0.79
2021-06-12 20:01:00,78000159,0.7
2021-06-12 19:59:00,78000728,1.25
2021-06-12 19:47:00,78000685,1.3
2021-06-12 19:36:00,78000523,1.0
2021-06-12 19:34:00,78000485,1.2
2021-06-12 19:22:00,78000832,1.6
2021-06-12 19:22:00,78000992,1.2
2021-06-12 19:17:00,78000437,0.815
2021-06-12 19:16:00,78000807,0.75
2021-06-12 19:09:00,78000475,2.1
2021-06-12 18:54:00,78000601,0.5
2021-06-12 18:45:00,78000939,0.75
2021-06-12 18:41:00,78000105,2.0
2021-06-12 18:34:00,78000579,0.73
2021-06-12 18:32:00,78000060,0.97
2021-06-12 18:28:00,78000693,1.5
2021-06-12 18:00:00,78000099,3.5
2021-06-12 17:52:00,78000670,0.93
2021-06-12 17:48:00,78000440,5.0
2021-06-12 17:47:00,78000451,1.1
2021-06-12 17:43:00,78000456,2.325028827946332
2021-06-12 17:38:00,78000558,0.75
2021-06-12 17:33:00,78000188,3.0
2021-06-12 17:25:00,78000899,1.0
2021-06-12 17:17:00,78000667,5.0
2021-06-12 17:11:00,78000774,1.7
2021-06-12 17:01:00,78000214,2.15
2021-06-12 16:46:00,78000832,0.96
2021-06-12 16:32:00,78000350,0.75
2021-06-12 16:30:00,78000819,0.75
2021-06-12 16:28:00,78000553,5.5
2021-06-12 16:25:00,78000897,0.78
2021-06-12 16:23:00,78000876,0.875
2021-06-12 16:20:00,78000516,0.8
2021-06-12 16:20:00,78000084,0.69
2021-06-12 16:16:00,78000308,0.75
2021-06-12 16:14:00,78000735,0.67
2021-06-12 16:13:00,78000839,0.8
2021-06-12 16:11:00,78000921,0.749
2021-06-12 16:10:00,78000773,1.98
2021-06-12 16:06:00,78000914,0.6
2021-06-12 16:06:00,78000557,0.55
2021-06-12 16:04:00,78000128,0.54
2021-06-12 16:04:00,78000925,0.55
2021-06-12 16:02:00,78000950,0.5
2021-06-12 16:01:00,78000172,0.49
2021-06-12 15:51:00,78000880,0.735
2021-06-12 15:46:00,78000537,2.25
2021-06-12 15:41:00,78000958,1.0
2021-06-12 15:32:00,78000982,0.65
2021-06-12 15:20:00,78000680,1.357295918367347
2021-06-12 14:56:00,78000292,2.97
2021-06-12 14:46:00,78000297,0.55
2021-06-12 14:44:00,78000642,0.7
2021-06-12 14:44:00,78000990,0.5
2021-06-12 14:41:00,78000124,0.49
2021-06-12 14:38:00,78000358,0.48
2021-06-12 14:04:00,78000106,0.395
2021-06-12 14:00:00,78000540,0.7
2021-06-12 13:56:00,78000922,0.4
2021-06-12 13:56:00,78000619,0.39
2021-06-12 13:56:00,78000183,0.4
2021-06-12 13:55:00,78000085,0.42
2021-06-12 13:54:00,78000317,0.5
2021-06-12 13:54:00,78000120,0.6499
2021-06-12 12:56:00,78000282,0.365
2021-06-12 12:35:00,78000585,0.39
2021-06-12 11:40:00,78000358,0.29
2021-06-12 09:53:00,78000930,0.45
2021-06-12 07:38:00,78000616,0.895
2021-06-12 06:48:00,78000810,0.75
2021-06-12 05:39:00,78000258,1.25
2021-06-12 04:18:00,78000347,0.36
2021-06-12 03:42:00,78000702,0.35
2021-06-12 03:32:00,78000482,0.5
2021-06-12 03:11:00,78000550,0.59
2021-06-12 03:03:00,78000442,0.59
2021-06-12 02:53:00,78000685,0.46
2021-06-12 01:13:00,78000234,0.6689126239933113
2021-06-12 00:28:00,78000518,0.777
2021-06-12 00:26:00,78000151,0.99
2021-06-12 00:16:00,78000673,1.4
2021-06-12 00:08:00,78000539,0.75
2021-06-11 23:56:00,78000837,0.3
2021-06-11 23:52:00,78000307,0.69
2021-06-11 23:47:00,78000728,0.6
2021-06-11 23:17:00,78000312,0.55
2021-06-11 23:14:00,78000928,0.5
2021-06-11 23:00:00,78000139,0.49
2021-06-11 22:44:00,78000473,0.4
2021-06-11 22:33:00,78000220,0.495
2021-06-11 22:21:00,78000723,4.0
2021-06-11 22:17:00,78000157,1.35
2021-06-11 22:03:00,78000951,1.0
2021-06-11 21:58:00,78000911,0.4
2021-06-11 21:53:00,78000657,0.7
2021-06-11 21:44:00,78000361,0.525
2021-06-11 21:44:00,78000593,1.5
2021-06-11 21:42:00,78000904,0.449
2021-06-11 21:41:00,78000376,0.48
2021-06-11 21:41:00,78000472,0.49
2021-06-11 21:41:00,78000224,0.4999
2021-06-11 21:40:00,78000230,0.5
2021-06-11 21:39:00,78000966,0.32
2021-06-11 21:39:00,78000196,0.39
2021-06-11 21:27:00,78000952,0.45
2021-06-11 21:15:00,78000336,0.45
2021-06-11 21:14:00,78000434,1.2
2021-06-11 21:13:00,78000145,0.44
2021-06-11 21:05:00,78000487,0.64
2021-06-11 21:01:00,78000719,0.59
2021-06-11 20:58:00,78000115,0.5
2021-06-11 20:58:00,78000277,0.49
2021-06-11 20:56:00,78000199,0.4499
2021-06-11 20:52:00,78000601,0.3
2021-06-11 20:51:00,78000754,0.49
2021-06-11 20:47:00,78000338,1.25
2021-06-11 20:47:00,78000859,0.35
2021-06-11 20:46:00,78000986,0.35
2021-06-11 20:45:00,78000465,0.295
2021-06-11 20:41:00,78000253,0.333
2021-06-11 20:37:00,78000229,0.7
2021-06-11 20:37:00,78000368,0.65
2021-06-11 20:34:00,78000868,0.39
2021-06-11 20:31:00,78000410,1.49
2021-06-11 20:23:00,78000872,0.5
2021-06-11 20:21:00,78000674,0.5
2021-06-11 20:18:00,78000165,0.3
2021-06-11 20:14:00,78000989,0.32
2021-06-11 20:11:00,78000353,0.6
2021-06-11 20:10:00,78000300,0.55
2021-06-11 20:10:00,78000312,0.35
2021-06-11 20:06:00,78000877,0.5
2021-06-11 20:06:00,78000831,1.0
2021-06-11 20:03:00,78000435,1.0
2021-06-11 19:59:00,78000463,0.4999
2021-06-11 19:56:00,78000244,0.3999
2021-06-11 19:55:00,78000845,0.81
2021-06-11 19:55:00,78000770,0.5
2021-06-11 19:54:00,78000573,0.34
2021-06-11 19:53:00,78000765,0.765
2021-06-11 19:52:00,78000324,0.35
2021-06-11 19:49:00,78000627,0.37
2021-06-11 19:47:00,78000242,0.4
2021-06-11 19:45:00,78000151,0.4
2021-06-11 19:41:00,78000650,0.48
2021-06-11 19:38:00,78000605,0.28
2021-06-11 19:36:00,78000780,0.3
2021-06-11 19:36:00,78000979,0.34
2021-06-11 19:33:00,78000481,0.275
2021-06-11 19:33:00,78000652,0.335
2021-06-11 19:27:00,78000486,0.22
2021-06-11 19:18:00,78000531,3.8
2021-06-11 19:17:00,78000599,0.49
2021-06-11 19:10:00,78000988,0.34
2021-06-11 19:08:00,78000350,0.45
2021-06-11 19:08:00,78000694,0.4
2021-06-11 19:06:00,78000827,0.23
2021-06-11 19:06:00,78000842,0.35
2021-06-11 19:05:00,78000637,0.66
2021-06-11 19:05:00,78000947,0.23
2021-06-11 19:02:00,78000784,0.22
2021-06-11 19:00:00,78000736,0.25
2021-06-11 19:00:00,78000726,0.4
2021-06-11 18:59:00,78000304,0.385
2021-06-11 18:53:00,78000638,0.55
2021-06-11 18:50:00,78000149,0.35
2021-06-11 18:49:00,78000772,1.0
2021-06-11 18:48:00,78000453,1.0
2021-06-11 18:46:00,78000309,0.39
2021-06-11 18:44:00,78000558,0.39
2021-06-11 18:41:00,78000156,0.2
2021-06-11 18:41:00,78000471,0.2
2021-06-11 18:38:00,78000061,2.5
2021-06-11 18:38:00,78000228,0.8
2021-06-11 18:31:00,78000973,0.314
2021-06-11 18:30:00,78000812,0.4
2021-06-11 18:29:00,78000089,0.35
2021-06-11 18:29:00,78000697,0.285
2021-06-11 18:21:00,78000664,0.2
2021-06-11 18:19:00,78000755,0.39
2021-06-11 18:17:00,78000369,0.3456
2021-06-11 18:15:00,78000764,3.0
2021-06-11 18:15:00,78000450,3.5
2021-06-11 18:13:00,78000815,0.5
2021-06-11 18:12:00,78000355,1.0
2021-06-11 18:11:00,78000526,1.5
2021-06-11 18:11:00,78000257,0.7
2021-06-11 18:11:00,78000530,0.75
2021-06-11 18:11:00,78000100,0.69
2021-06-11 18:11:00,78000627,0.21
2021-06-11 18:08:00,78000285,0.3
2021-06-11 18:07:00,78000187,0.2169
2021-06-11 18:05:00,78000631,3.5
2021-06-11 18:05:00,78000438,4.0
2021-06-11 18:04:00,78000163,0.54
2021-06-11 18:04:00,78000056,0.52
2021-06-11 18:04:00,78000948,0.4
2021-06-11 18:04:00,78000633,2.25
2021-06-11 18:04:00,78000770,0.28
2021-06-11 18:00:00,78000006,1.75
2021-06-11 17:59:00,78000145,0.35
2021-06-11 17:59:00,78000673,0.49
2021-06-11 17:54:00,78000581,0.75
2021-06-11 17:54:00,78000823,0.22
2021-06-11 17:54:00,78000306,0.35
2021-06-11 17:53:00,78000516,0.5
2021-06-11 17:52:00,78000347,0.26
2021-06-11 17:51:00,78000738,1.3
2021-06-11 17:51:00,78000337,0.4
2021-06-11 17:50:00,78000288,0.45
2021-06-11 17:49:00,78000357,0.37
2021-06-11 17:49:00,78000351,0.39
2021-06-11 17:46:00,78000995,0.6
2021-06-11 17:42:00,78000607,1.45
2021-06-11 17:40:00,78000740,0.35
2021-06-11 17:38:00,78000119,0.42
2021-06-11 17:37:00,78000117,0.35
2021-06-11 17:34:00,78000931,0.4
2021-06-11 17:34:00,78000966,0.22
2021-06-11 17:32:00,78000474,0.4
2021-06-11 17:32:00,78000203,0.99
2021-06-11 17:30:00,78000964,0.29
2021-06-11 17:25:00,78000339,0.33
2021-06-11 17:23:00,78000596,0.25
2021-06-11 17:22:00,78000119,0.33
2021-06-11 17:22:00,78000436,0.4
2021-06-11 17:22:00,78000580,0.33
2021-06-11 17:21:00,78000361,0.35
2021-06-11 17:19:00,78000835,1.99
2021-06-11 17:18:00,78000152,0.22
2021-06-11 17:15:00,78000796,0.25
2021-06-11 17:15:00,78000698,1.73
2021-06-11 17:15:00,78000133,0.45
2021-06-11 17:15:00,78000160,0.4168687982359426
2021-06-11 17:15:00,78000346,0.21
2021-06-11 17:15:00,78000636,0.99
2021-06-11 17:15:00,78000893,1.75
2021-06-11 17:14:00,78000009,2.0
2021-06-11 17:11:00,78000169,1.5
2021-06-11 17:08:00,78000612,3.3
2021-06-11 17:08:00,78000816,0.27
2021-06-11 17:07:00,78000280,1.79
2021-06-11 17:07:00,78000968,0.24
2021-06-11 17:06:00,78000671,0.75
2021-06-11 17:05:00,78000223,0.24
2021-06-11 17:04:00,78000903,1.89
2021-06-11 17:04:00,78000589,0.8
2021-06-11 17:03:00,78000901,0.29
2021-06-11 17:03:00,78000803,1.75
2021-06-11 17:03:00,78000704,1.65
2021-06-11 17:03:00,78000648,0.285
2021-06-11 17:02:00,78000342,0.44
2021-06-11 17:01:00,78000957,0.49
2021-06-11 17:01:00,78000555,0.95
2021-06-11 16:58:00,78000225,0.35
2021-06-11 16:58:00,78000787,0.5
2021-06-11 16:58:00,78000090,1.5
2021-06-11 16:57:00,78000349,0.7
2021-06-11 16:57:00,78000711,0.3040638606676342
2021-06-11 16:57:00,78000206,0.35
2021-06-11 16:56:00,78000202,0.21
2021-06-11 16:55:00,78000623,0.99
2021-06-11 16:55:00,78000122,0.29
2021-06-11 16:55:00,78000713,1.15
2021-06-11 16:55:00,78000890,0.3
2021-06-11 16:55:00,78000832,0.3
2021-06-11 16:54:00,78000026,0.3
2021-06-11 16:53:00,78000718,1.11
2021-06-11 16:52:00,78000292,1.25
2021-06-11 16:52:00,78000355,0.35
2021-06-11 16:52:00,78000620,0.3
2021-06-11 16:50:00,78000693,0.45
2021-06-11 16:49:00,78000241,0.45
2021-06-11 16:49:00,78000852,0.85
2021-06-11 16:49:00,78000861,0.99
2021-06-11 16:48:00,78000628,1.4
2021-06-11 16:48:00,78000311,0.3
2021-06-11 16:48:00,78000215,2.15
2021-06-11 16:48:00,78000549,0.24
2021-06-11 16:47:00,78000319,0.35
2021-06-11 16:46:00,78000459,0.29
2021-06-11 16:45:00,78000216,0.44
2021-06-11 16:44:00,78000597,0.99
2021-06-11 16:44:00,78000188,0.99
2021-06-11 16:43:00,78000984,0.65
2021-06-11 16:43:00,78000905,0.22
2021-06-11 16:41:00,78000478,0.3
2021-06-11 16:41:00,78000976,0.29
2021-06-11 16:39:00,78000632,0.38
2021-06-11 16:38:00,78000974,0.24
2021-06-11 16:38:00,78000595,1.5
2021-06-11 16:37:00,78000606,0.606
2021-06-11 16:37:00,78000535,0.29
2021-06-11 16:36:00,78000433,0.49
2021-06-11 16:36:00,78000696,0.65
2021-06-11 16:35:00,78000965,0.2999
2021-06-11 16:35:00,78000487,0.32
2021-06-11 16:35:00,78000441,0.3
2021-06-11 16:35:00,78000260,0.3
2021-06-11 16:34:00,78000243,0.5
2021-06-11 16:34:00,78000943,0.99
2021-06-11 16:34:00,78000602,0.7
2021-06-11 16:34:00,78000909,0.5
2021-06-11 16:33:00,78000252,0.25
2021-06-11 16:33:00,78000578,0.3
2021-06-11 16:33:00,78000105,0.7
2021-06-11 16:33:00,78000961,0.2799
2021-06-11 16:33:00,78000584,0.5
2021-06-11 16:32:00,78000728,0.5
2021-06-11 16:31:00,78000825,0.44
2021-06-11 16:29:00,78000455,0.34
2021-06-11 16:29:00,78000948,0.2749
2021-06-11 16:27:00,78000372,0.38
2021-06-11 16:27:00,78000528,0.28
2021-06-11 16:27:00,78000788,0.45
2021-06-11 16:27:00,78000367,0.5
2021-06-11 16:27:00,78000030,0.2
2021-06-11 16:26:00,78000783,0.299
2021-06-11 16:25:00,78000998,0.17
2021-06-11 16:25:00,78000995,0.17
2021-06-11 16:25:00,78000993,0.17
2021-06-11 16:25:00,78000994,0.17
2021-06-11 16:25:00,78000997,0.17
2021-06-11 16:25:00,78000996,0.17
2021-06-11 16:25:00,78000298,0.888
2021-06-11 16:25:00,78000991,0.17
2021-06-11 16:25:00,78000622,0.21
2021-06-11 16:25:00,78000992,0.17
2021-06-11 16:25:00,78000990,0.17
2021-06-11 16:25:00,78000989,0.17
2021-06-11 16:24:00,78000987,0.17
2021-06-11 16:24:00,78000988,0.17
2021-06-11 16:24:00,78000985,0.17
2021-06-11 16:24:00,78000986,0.17
2021-06-11 16:24:00,78000984,0.17
2021-06-11 16:24:00,78000768,0.3
2021-06-11 16:24:00,78000983,0.17
2021-06-11 16:24:00,78000982,0.17
2021-06-11 16:24:00,78000370,0.8
2021-06-11 16:24:00,78000981,0.17
2021-06-11 16:24:00,78000980,0.17
2021-06-11 16:23:00,78000840,0.29
2021-06-11 16:23:00,78000976,0.17
2021-06-11 16:23:00,78000977,0.17
2021-06-11 16:23:00,78000721,0.245
2021-06-11 16:23:00,78000979,0.17
2021-06-11 16:23:00,78000978,0.17
2021-06-11 16:23:00,78000975,0.17
2021-06-11 16:23:00,78000974,0.17
2021-06-11 16:23:00,78000973,0.17
2021-06-11 16:22:00,78000971,0.17
2021-06-11 16:22:00,78000968,0.17
2021-06-11 16:22:00,78000969,0.17
2021-06-11 16:22:00,78000970,0.17
2021-06-11 16:22:00,78000972,0.17
2021-06-11 16:22:00,78000967,0.17
2021-06-11 16:22:00,78000966,0.17
2021-06-11 16:22:00,78000965,0.17
2021-06-11 16:22:00,78000964,0.17
2021-06-11 16:21:00,78000790,0.49
2021-06-11 16:21:00,78000328,2.0
2021-06-11 16:21:00,78000852,0.5
2021-06-11 16:21:00,78000313,0.58
2021-06-11 16:21:00,78000963,0.17
2021-06-11 16:21:00,78000962,0.17
2021-06-11 16:21:00,78000762,0.255
2021-06-11 16:21:00,78000437,0.495
2021-06-11 16:21:00,78000960,0.17
2021-06-11 16:21:00,78000961,0.17
2021-06-11 16:20:00,78000959,0.17
2021-06-11 16:20:00,78000958,0.17
2021-06-11 16:20:00,78000957,0.17
2021-06-11 16:20:00,78000954,0.17
2021-06-11 16:20:00,78000955,0.17
2021-06-11 16:20:00,78000956,0.17
2021-06-11 16:20:00,78000953,0.17
2021-06-11 16:20:00,78000952,0.17
2021-06-11 16:20:00,78000844,0.22
2021-06-11 16:19:00,78000786,0.9
2021-06-11 16:19:00,78000951,0.17
2021-06-11 16:19:00,78000950,0.17
2021-06-11 16:19:00,78000948,0.17
2021-06-11 16:19:00,78000949,0.17
2021-06-11 16:19:00,78000947,0.17
2021-06-11 16:19:00,78000945,0.17
2021-06-11 16:19:00,78000797,0.93
2021-06-11 16:19:00,78000946,0.17
2021-06-11 16:19:00,78000944,0.17
2021-06-11 16:19:00,78000943,0.17
2021-06-11 16:19:00,78000942,0.17
2021-06-11 16:18:00,78000940,0.17
2021-06-11 16:18:00,78000941,0.17
2021-06-11 16:18:00,78000573,0.27
2021-06-11 16:18:00,78000939,0.17
2021-06-11 16:18:00,78000938,0.17
2021-06-11 16:18:00,78000758,0.28
2021-06-11 16:18:00,78000937,0.17
2021-06-11 16:18:00,78000935,0.17
2021-06-11 16:18:00,78000933,0.17
2021-06-11 16:18:00,78000934,0.17
2021-06-11 16:18:00,78000932,0.17
2021-06-11 16:18:00,78000936,0.17
2021-06-11 16:18:00,78000931,0.17
2021-06-11 16:18:00,78000929,0.17
2021-06-11 16:18:00,78000930,0.17
2021-06-11 16:18:00,78000928,0.17
2021-06-11 16:18:00,78000925,0.17
2021-06-11 16:18:00,78000926,0.17
2021-06-11 16:18:00,78000927,0.17
2021-06-11 16:17:00,78000923,0.17
2021-06-11 16:17:00,78000924,0.17
2021-06-11 16:17:00,78000922,0.17
2021-06-11 16:17:00,78000793,0.6
2021-06-11 16:17:00,78000921,0.17
2021-06-11 16:17:00,78000919,0.17
2021-06-11 16:17:00,78000917,0.17
2021-06-11 16:17:00,78000918,0.17
2021-06-11 16:17:00,78000920,0.17
2021-06-11 16:17:00,78000916,0.17
2021-06-11 16:17:00,78000915,0.17
2021-06-11 16:16:00,78000914,0.17
2021-06-11 16:16:00,78000911,0.17
2021-06-11 16:16:00,78000908,0.17
2021-06-11 16:16:00,78000906,0.17
2021-06-11 16:16:00,78000910,0.17
2021-06-11 16:16:00,78000913,0.17
2021-06-11 16:16:00,78000909,0.17
2021-06-11 16:16:00,78000907,0.17
2021-06-11 16:16:00,78000912,0.17
2021-06-11 16:16:00,78000905,0.17
2021-06-11 16:16:00,78000901,0.17
2021-06-11 16:16:00,78000902,0.17
2021-06-11 16:16:00,78000903,0.17
2021-06-11 16:16:00,78000900,0.17
2021-06-11 16:16:00,78000904,0.17
2021-06-11 16:16:00,78000248,1.19
2021-06-11 16:16:00,78000899,0.17
2021-06-11 16:16:00,78000898,0.17
2021-06-11 16:16:00,78000896,0.17
2021-06-11 16:16:00,78000897,0.17
2021-06-11 16:16:00,78000895,0.17
2021-06-11 16:15:00,78000892,0.17
2021-06-11 16:15:00,78000893,0.17
2021-06-11 16:15:00,78000894,0.17
2021-06-11 16:15:00,78000890,0.17
2021-06-11 16:15:00,78000891,0.17
2021-06-11 16:15:00,78000888,0.17
2021-06-11 16:15:00,78000889,0.17
2021-06-11 16:15:00,78000833,0.3
2021-06-11 16:15:00,78000887,0.17
2021-06-11 16:15:00,78000886,0.17
2021-06-11 16:15:00,78000885,0.17
2021-06-11 16:15:00,78000883,0.17
2021-06-11 16:15:00,78000880,0.17
2021-06-11 16:15:00,78000881,0.17
2021-06-11 16:15:00,78000884,0.17
2021-06-11 16:15:00,78000882,0.17
2021-06-11 16:14:00,78000879,0.17
2021-06-11 16:14:00,78000878,0.17
2021-06-11 16:14:00,78000875,0.17
2021-06-11 16:14:00,78000877,0.17
2021-06-11 16:14:00,78000876,0.17
2021-06-11 16:14:00,78000871,0.17
2021-06-11 16:14:00,78000873,0.17
2021-06-11 16:14:00,78000872,0.17
2021-06-11 16:14:00,78000870,0.17
2021-06-11 16:14:00,78000874,0.17
2021-06-11 16:14:00,78000868,0.17
2021-06-11 16:14:00,78000869,0.17
2021-06-11 16:14:00,78000867,0.17
2021-06-11 16:13:00,78000866,0.17
2021-06-11 16:13:00,78000865,0.17
2021-06-11 16:13:00,78000864,0.17
2021-06-11 16:13:00,78000863,0.17
2021-06-11 16:13:00,78000862,0.17
2021-06-11 16:13:00,78000586,0.5
2021-06-11 16:13:00,78000861,0.17
2021-06-11 16:13:00,78000860,0.17
2021-06-11 16:13:00,78000859,0.17
2021-06-11 16:13:00,78000857,0.17
2021-06-11 16:13:00,78000858,0.17
2021-06-11 16:13:00,78000856,0.17
2021-06-11 16:13:00,78000855,0.17
2021-06-11 16:13:00,78000700,0.35
2021-06-11 16:13:00,78000854,0.17
2021-06-11 16:12:00,78000851,0.17
2021-06-11 16:12:00,78000142,0.299
2021-06-11 16:12:00,78000850,0.17
2021-06-11 16:12:00,78000853,0.17
2021-06-11 16:12:00,78000852,0.17
2021-06-11 16:12:00,78000848,0.17
2021-06-11 16:12:00,78000849,0.17
2021-06-11 16:12:00,78000847,0.17
2021-06-11 16:12:00,78000844,0.17
2021-06-11 16:12:00,78000846,0.17
2021-06-11 16:12:00,78000841,0.17
2021-06-11 16:12:00,78000845,0.17
2021-06-11 16:12:00,78000842,0.17
2021-06-11 16:12:00,78000843,0.17
2021-06-11 16:12:00,78000838,0.17
2021-06-11 16:12:00,78000839,0.17
2021-06-11 16:12:00,78000840,0.17
2021-06-11 16:12:00,78000836,0.17
2021-06-11 16:12:00,78000835,0.17
2021-06-11 16:12:00,78000837,0.17
2021-06-11 16:12:00,78000834,0.17
2021-06-11 16:12:00,78000833,0.17
2021-06-11 16:12:00,78000829,0.17
2021-06-11 16:12:00,78000832,0.17
2021-06-11 16:12:00,78000830,0.17
2021-06-11 16:12:00,78000831,0.17
2021-06-11 16:12:00,78000140,0.299
2021-06-11 16:12:00,78000828,0.17
2021-06-11 16:12:00,78000827,0.17
2021-06-11 16:11:00,78000826,0.17
2021-06-11 16:11:00,78000825,0.17
2021-06-11 16:11:00,78000823,0.17
2021-06-11 16:11:00,78000822,0.17
2021-06-11 16:11:00,78000821,0.17
2021-06-11 16:11:00,78000824,0.17
2021-06-11 16:10:00,78000816,0.17
2021-06-11 16:10:00,78000817,0.17
2021-06-11 16:10:00,78000815,0.17
2021-06-11 16:10:00,78000818,0.17
2021-06-11 16:10:00,78000460,0.4
2021-06-11 16:10:00,78000819,0.17
2021-06-11 16:10:00,78000820,0.17
2021-06-11 16:10:00,78000812,0.17
2021-06-11 16:10:00,78000809,0.17
2021-06-11 16:10:00,78000813,0.17
2021-06-11 16:10:00,78000810,0.17
2021-06-11 16:10:00,78000814,0.17
2021-06-11 16:10:00,78000446,0.29
2021-06-11 16:10:00,78000811,0.17
2021-06-11 16:10:00,78000806,0.17
2021-06-11 16:10:00,78000808,0.17
2021-06-11 16:10:00,78000807,0.17
2021-06-11 16:09:00,78000805,0.17
2021-06-11 16:09:00,78000803,0.17
2021-06-11 16:09:00,78000804,0.17
2021-06-11 16:09:00,78000797,0.17
2021-06-11 16:09:00,78000800,0.17
2021-06-11 16:09:00,78000798,0.17
2021-06-11 16:09:00,78000802,0.17
2021-06-11 16:09:00,78000799,0.17
2021-06-11 16:09:00,78000796,0.17
2021-06-11 16:09:00,78000801,0.17
2021-06-11 16:09:00,78000795,0.17
2021-06-11 16:09:00,78000793,0.17
2021-06-11 16:09:00,78000794,0.17
2021-06-11 16:08:00,78000790,0.17
2021-06-11 16:08:00,78000791,0.17
2021-06-11 16:08:00,78000789,0.17
2021-06-11 16:08:00,78000792,0.17
2021-06-11 16:08:00,78000787,0.17
2021-06-11 16:08:00,78000788,0.17
2021-06-11 16:08:00,78000786,0.17
2021-06-11 16:08:00,78000780,0.17
2021-06-11 16:08:00,78000784,0.17
2021-06-11 16:08:00,78000782,0.17
2021-06-11 16:08:00,78000779,0.17
2021-06-11 16:08:00,78000778,0.17
2021-06-11 16:08:00,78000781,0.17
2021-06-11 16:08:00,78000785,0.17
2021-06-11 16:08:00,78000783,0.17
2021-06-11 16:08:00,78000773,0.17
2021-06-11 16:08:00,78000772,0.17
2021-06-11 16:08:00,78000769,0.17
2021-06-11 16:08:00,78000770,0.17
2021-06-11 16:08:00,78000774,0.17
2021-06-11 16:08:00,78000777,0.17
2021-06-11 16:08:00,78000776,0.17
2021-06-11 16:08:00,78000775,0.17
2021-06-11 16:08:00,78000768,0.17
2021-06-11 16:08:00,78000771,0.17
2021-06-11 16:08:00,78000763,0.17
2021-06-11 16:08:00,78000765,0.17
2021-06-11 16:08:00,78000766,0.17
2021-06-11 16:08:00,78000764,0.17
2021-06-11 16:08:00,78000767,0.17
2021-06-11 16:07:00,78000761,0.17
2021-06-11 16:07:00,78000759,0.17
2021-06-11 16:07:00,78000762,0.17
2021-06-11 16:07:00,78000760,0.17
2021-06-11 16:07:00,78000743,0.17
2021-06-11 16:07:00,78000756,0.17
2021-06-11 16:07:00,78000754,0.17
2021-06-11 16:07:00,78000745,0.17
2021-06-11 16:07:00,78000747,0.17
2021-06-11 16:07:00,78000755,0.17
2021-06-11 16:07:00,78000744,0.17
2021-06-11 16:07:00,78000746,0.17
2021-06-11 16:07:00,78000748,0.17
2021-06-11 16:07:00,78000751,0.17
2021-06-11 16:07:00,78000752,0.17
2021-06-11 16:07:00,78000758,0.17
2021-06-11 16:07:00,78000750,0.17
2021-06-11 16:07:00,78000757,0.17
2021-06-11 16:07:00,78000742,0.17
2021-06-11 16:07:00,78000749,0.17
2021-06-11 16:07:00,78000753,0.17
2021-06-11 16:07:00,78000737,0.17
2021-06-11 16:07:00,78000739,0.17
2021-06-11 16:07:00,78000738,0.17
2021-06-11 16:07:00,78000740,0.17
2021-06-11 16:07:00,78000741,0.17
2021-06-11 16:07:00,78000736,0.17
2021-06-11 16:07:00,78000730,0.17
2021-06-11 16:07:00,78000732,0.17
2021-06-11 16:07:00,78000731,0.17
2021-06-11 16:07:00,78000727,0.17
2021-06-11 16:07:00,78000729,0.17
2021-06-11 16:07:00,78000735,0.17
2021-06-11 16:07:00,78000734,0.17
2021-06-11 16:07:00,78000728,0.17
2021-06-11 16:07:00,78000733,0.17
2021-06-11 16:06:00,78000720,0.17
2021-06-11 16:06:00,78000715,0.17
2021-06-11 16:06:00,78000716,0.17
2021-06-11 16:06:00,78000725,0.17
2021-06-11 16:06:00,78000722,0.17
2021-06-11 16:06:00,78000719,0.17
2021-06-11 16:06:00,78000723,0.17
2021-06-11 16:06:00,78000726,0.17
2021-06-11 16:06:00,78000717,0.17
2021-06-11 16:06:00,78000718,0.17
2021-06-11 16:06:00,78000721,0.17
2021-06-11 16:06:00,78000724,0.17
2021-06-11 16:06:00,78000707,0.17
2021-06-11 16:06:00,78000706,0.17
2021-06-11 16:06:00,78000710,0.17
2021-06-11 16:06:00,78000713,0.17
2021-06-11 16:06:00,78000708,0.17
2021-06-11 16:06:00,78000714,0.17
2021-06-11 16:06:00,78000110,0.45
2021-06-11 16:06:00,78000712,0.17
2021-06-11 16:06:00,78000711,0.17
2021-06-11 16:06:00,78000709,0.17
2021-06-11 16:06:00,78000701,0.17
2021-06-11 16:06:00,78000703,0.17
2021-06-11 16:06:00,78000705,0.17
2021-06-11 16:06:00,78000702,0.17
2021-06-11 16:06:00,78000704,0.17
2021-06-11 16:06:00,78000694,0.17
2021-06-11 16:06:00,78000700,0.17
